STATION_ID,SP_CODE,TAXON_NAME,COMMON_NAME,ABUND_AREA,TAX_FLAG,LEVEL
RO00035,A291,Stellifer lanceolatus,star drum,231.8840637,,
RT00526,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO00006,A291,Stellifer lanceolatus,star drum,50.72463703,,
RO00015,A291,Stellifer lanceolatus,star drum,445.6521759,,
RO00021,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO00046,A291,Stellifer lanceolatus,star drum,326.0869446,,
RT00554,A291,Stellifer lanceolatus,star drum,43.47826004,,
RO01113,A291,Stellifer lanceolatus,star drum,438.4058008,,
RO01164,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO01110,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO01115,A291,Stellifer lanceolatus,star drum,43.47826004,,
RO01116,A291,Stellifer lanceolatus,star drum,47.10144997,,
RO01124,A291,Stellifer lanceolatus,star drum,15.41782284,,
RO01144,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO01145,A291,Stellifer lanceolatus,star drum,21.73913002,,
RO01163,A291,Stellifer lanceolatus,star drum,76.08695412,,
RO026008,A291,Stellifer lanceolatus,star drum,83.33333206,,
RO026010,A291,Stellifer lanceolatus,star drum,235.5072403,,
RO026012,A291,Stellifer lanceolatus,star drum,28.98550797,,
RO026022,A291,Stellifer lanceolatus,star drum,43.47826099,,
RO026023,A291,Stellifer lanceolatus,star drum,61.59420204,,
RO026006,A291,Stellifer lanceolatus,star drum,39.85507202,,
RO026009,A291,Stellifer lanceolatus,star drum,54.34782505,,
RO026011,A291,Stellifer lanceolatus,star drum,192.0289917,,
RO026014,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO026019,A291,Stellifer lanceolatus,star drum,137.68116,,
RO026028,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT022152,A291,Stellifer lanceolatus,star drum,79.71014595,,
RO036032,A291,Stellifer lanceolatus,star drum,568.8405704,,
RO036037,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO036039,A291,Stellifer lanceolatus,star drum,126.8115959,,
RO036042,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO036047,A291,Stellifer lanceolatus,star drum,35.52145386,,
RO036053,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO036055,A291,Stellifer lanceolatus,star drum,14.49275398,,
RT032032,A291,Stellifer lanceolatus,star drum,152.1739159,,
RO036052,A291,Stellifer lanceolatus,star drum,119.5652161,,
RO036058,A291,Stellifer lanceolatus,star drum,3.623188496,,
RT032178,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO046081,A291,Stellifer lanceolatus,star drum,79.71014404,,
RO046083,A291,Stellifer lanceolatus,star drum,105.072464,,
RT042075,A291,Stellifer lanceolatus,star drum,14.49275398,,
RT042195,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO046062,A291,Stellifer lanceolatus,star drum,47.43083,,
RO046064,A291,Stellifer lanceolatus,star drum,61.5942049,,
RO046069,A291,Stellifer lanceolatus,star drum,152.173912,,
RO046076,A291,Stellifer lanceolatus,star drum,10.86956549,,
RT042079,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT042081,A291,Stellifer lanceolatus,star drum,239.1304321,,
RT042084,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO056091,A291,Stellifer lanceolatus,star drum,373.1884079,,
RO056111,A291,Stellifer lanceolatus,star drum,28.98550701,,
RO056113,A291,Stellifer lanceolatus,star drum,329.710144,,
RO056110,A291,Stellifer lanceolatus,star drum,579.710144,,
RO06308,A291,Stellifer lanceolatus,star drum,97.82608795,,
RO06310,A291,Stellifer lanceolatus,star drum,112.31884,,
RO06317,A291,Stellifer lanceolatus,star drum,76.08695984,,
RT06037,A291,Stellifer lanceolatus,star drum,50.72463608,,
RO06305,A291,Stellifer lanceolatus,star drum,369.5652161,,
RO06313,A291,Stellifer lanceolatus,star drum,3.623188496,,
RT06003,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT06010,A291,Stellifer lanceolatus,star drum,36.231884,,
RO07339,A291,Stellifer lanceolatus,star drum,210.1449323,,
RO07330,A291,Stellifer lanceolatus,star drum,449.2753563,,
RO08343,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO08348,A291,Stellifer lanceolatus,star drum,18.115942,,
RO08351,A291,Stellifer lanceolatus,star drum,21.73913002,,
RO08355,A291,Stellifer lanceolatus,star drum,315.217392,,
RT08067,A291,Stellifer lanceolatus,star drum,28.98550797,,
RT08083,A291,Stellifer lanceolatus,star drum,43.47826004,,
RO09360,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO09367,A291,Stellifer lanceolatus,star drum,18.115942,,
RO09359,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO09371,A291,Stellifer lanceolatus,star drum,79.71014404,,
RO10383,A291,Stellifer lanceolatus,star drum,423.9130402,,
RO10387,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT10131,A291,Stellifer lanceolatus,star drum,36.23188496,,
RO10377,A291,Stellifer lanceolatus,star drum,97.82608604,,
RO10385,A291,Stellifer lanceolatus,star drum,10.86956549,,
RT10133,A291,Stellifer lanceolatus,star drum,72.46376801,,
RO11303,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO11304,A291,Stellifer lanceolatus,star drum,25.36231852,,
RO11314,A291,Stellifer lanceolatus,star drum,155.797102,,
RT11011,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO11308,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO11313,A291,Stellifer lanceolatus,star drum,105.0724649,,
RO11315,A291,Stellifer lanceolatus,star drum,50.72463703,,
RT11009,A291,Stellifer lanceolatus,star drum,43.47826004,,
RO12317,A291,Stellifer lanceolatus,star drum,32.60869598,,
RO12326,A291,Stellifer lanceolatus,star drum,39.85507202,,
RO12328,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO12329,A291,Stellifer lanceolatus,star drum,86.95652008,,
RO12330,A291,Stellifer lanceolatus,star drum,315.2173996,,
RT12039,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO12320,A291,Stellifer lanceolatus,star drum,65.21739006,,
RO12322,A291,Stellifer lanceolatus,star drum,28.98550797,,
RO13338,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO13342,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO13346,A291,Stellifer lanceolatus,star drum,130.4347839,,
RO13340,A291,Stellifer lanceolatus,star drum,568.8405914,,
RO14347,A291,Stellifer lanceolatus,star drum,195.6521683,,
RO14348,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO14359,A291,Stellifer lanceolatus,star drum,10.86956501,,
RO14360,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT14065,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO14356,A291,Stellifer lanceolatus,star drum,10.86956549,,
RO14357,A291,Stellifer lanceolatus,star drum,188.4057999,,
RO14361,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT14080,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT14087,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO15368,A291,Stellifer lanceolatus,star drum,32.60869503,,
RO15374,A291,Stellifer lanceolatus,star drum,39.85507202,,
RO15378,A291,Stellifer lanceolatus,star drum,3.623188496,,
RO16388,A291,Stellifer lanceolatus,star drum,61.59420443,,
RO16392,A291,Stellifer lanceolatus,star drum,14.49275351,,
RO16393,A291,Stellifer lanceolatus,star drum,90.57971191,,
RO16384,A291,Stellifer lanceolatus,star drum,39.85507298,,
RO16390,A291,Stellifer lanceolatus,star drum,65.21739197,,
RO16394,A291,Stellifer lanceolatus,star drum,7.246376991,,
RT16135,A291,Stellifer lanceolatus,star drum,57.97101593,,
RT17156,A291,Stellifer lanceolatus,star drum,14.49275398,,
RO17395,A291,Stellifer lanceolatus,star drum,10.86956549,,
RO18417,A291,Stellifer lanceolatus,star drum,28.98550797,,
RO18421,A291,Stellifer lanceolatus,star drum,57.97101402,,
RO18415,A291,Stellifer lanceolatus,star drum,28.98550797,,
RO18418,A291,Stellifer lanceolatus,star drum,322.4637537,,
RO18422,A291,Stellifer lanceolatus,star drum,1358.695679,,
RO18426,A291,Stellifer lanceolatus,star drum,713.7681122,,
RT18188,A291,Stellifer lanceolatus,star drum,7.246376991,,
RO99315,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RO99320,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO99330,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT99017,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT99022,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO99303,A297,Chaetodipterus faber,Atlantic spadefish,36.23188448,,
RO99306,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO99310,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO99313,A297,Chaetodipterus faber,Atlantic spadefish,18.11594248,,
RO99328,A297,Chaetodipterus faber,Atlantic spadefish,43.47826099,,
RT99004,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT99028,A297,Chaetodipterus faber,Atlantic spadefish,28.98550701,,
RT99030,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT99038,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT99040,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO00035,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO00045,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT00518,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RT00520,A297,Chaetodipterus faber,Atlantic spadefish,12.93995857,,
RT00523,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT00557,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RO00006,A297,Chaetodipterus faber,Atlantic spadefish,76.08695602,,
RO00034,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO00055,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RO00057,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RT00550,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO01117,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO01133,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT01606,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RO01111,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO01132,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO01144,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO01145,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT01647,A297,Chaetodipterus faber,Atlantic spadefish,43.47826099,,
RT01648,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO026010,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO026012,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT022016,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT022153,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT022154,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT022155,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT022170,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RO026002,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO026006,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RO026011,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO026014,A297,Chaetodipterus faber,Atlantic spadefish,134.0579681,,
RO026019,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT022002,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT022004,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT022156,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RT022164,A297,Chaetodipterus faber,Atlantic spadefish,72.46376801,,
RO036050,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT032033,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT032055,A297,Chaetodipterus faber,Atlantic spadefish,6.469979286,,
RO036046,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RO036060,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT032046,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO046074,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO046075,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO046077,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO046079,A297,Chaetodipterus faber,Atlantic spadefish,3.354804039,,
RO046081,A297,Chaetodipterus faber,Atlantic spadefish,43.47826052,,
RO046085,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO046087,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT042067,A297,Chaetodipterus faber,Atlantic spadefish,28.98550701,,
RT042069,A297,Chaetodipterus faber,Atlantic spadefish,43.47826004,,
RT042074,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT042077,A297,Chaetodipterus faber,Atlantic spadefish,101.449276,,
RT042080,A297,Chaetodipterus faber,Atlantic spadefish,72.46376801,,
RT042191,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT042195,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RT042196,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RO046066,A297,Chaetodipterus faber,Atlantic spadefish,25.36231804,,
RO046067,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO046072,A297,Chaetodipterus faber,Atlantic spadefish,29.91057682,,
RO046078,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT042073,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT042076,A297,Chaetodipterus faber,Atlantic spadefish,50.72463608,,
RT042078,A297,Chaetodipterus faber,Atlantic spadefish,7.548309326,,
RT042079,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RO056091,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RO056093,A297,Chaetodipterus faber,Atlantic spadefish,10.86956549,,
RO056095,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO056097,A297,Chaetodipterus faber,Atlantic spadefish,10.86956549,,
RO056099,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT052095,A297,Chaetodipterus faber,Atlantic spadefish,43.47826099,,
RT052099,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052118,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052203,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO056094,A297,Chaetodipterus faber,Atlantic spadefish,65.21739006,,
RO056096,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO056110,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RT052094,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052096,A297,Chaetodipterus faber,Atlantic spadefish,14.84416628,,
RT052100,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052110,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052112,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052116,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT052198,A297,Chaetodipterus faber,Atlantic spadefish,36.231884,,
RO06301,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO06312,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO06317,A297,Chaetodipterus faber,Atlantic spadefish,130.4347839,,
RO06324,A297,Chaetodipterus faber,Atlantic spadefish,14.49275351,,
RT06008,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT06018,A297,Chaetodipterus faber,Atlantic spadefish,137.68116,,
RT06033,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT06037,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RO06302,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO06305,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO06315,A297,Chaetodipterus faber,Atlantic spadefish,10.86956549,,
RO06325,A297,Chaetodipterus faber,Atlantic spadefish,16.46903801,,
RT06010,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT06014,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT06020,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT06026,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT06031,A297,Chaetodipterus faber,Atlantic spadefish,43.47826195,,
RO07329,A297,Chaetodipterus faber,Atlantic spadefish,10.86956549,,
RO07331,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT07038,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT07039,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO07338,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT07062,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT08078,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT08084,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO08357,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RT08073,A297,Chaetodipterus faber,Atlantic spadefish,43.47826004,,
RO09361,A297,Chaetodipterus faber,Atlantic spadefish,18.115942,,
RT09113,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO09363,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO09368,A297,Chaetodipterus faber,Atlantic spadefish,25.36231899,,
RT09099,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT09100,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT09111,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO10379,A297,Chaetodipterus faber,Atlantic spadefish,39.85507298,,
RO10387,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO10390,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT10115,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT10119,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT10127,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO10377,A297,Chaetodipterus faber,Atlantic spadefish,10.86956549,,
RT10121,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT10137,A297,Chaetodipterus faber,Atlantic spadefish,108.695652,,
RO11303,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO11304,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RO11307,A297,Chaetodipterus faber,Atlantic spadefish,39.85507202,,
RT11002,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RT11011,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT11015,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT11018,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO11308,A297,Chaetodipterus faber,Atlantic spadefish,47.10144806,,
RO11309,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RO11312,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO11315,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT11001,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT11006,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT11007,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT11009,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT11013,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO12328,A297,Chaetodipterus faber,Atlantic spadefish,18.11594248,,
RO12330,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT12028,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT12029,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT12034,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RT12038,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT12025,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT12037,A297,Chaetodipterus faber,Atlantic spadefish,72.46376801,,
RO13342,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT13049,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT13053,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO13340,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO13344,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT13040,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RT13044,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT13052,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT13057,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT13062,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT14070,A297,Chaetodipterus faber,Atlantic spadefish,21.73913002,,
RT14080,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT14087,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT16114,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RT16129,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO16379,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO16387,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RT16121,A297,Chaetodipterus faber,Atlantic spadefish,28.98550797,,
RT16131,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO17400,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO17403,A297,Chaetodipterus faber,Atlantic spadefish,10.86956501,,
RO17404,A297,Chaetodipterus faber,Atlantic spadefish,36.23188305,,
RO17408,A297,Chaetodipterus faber,Atlantic spadefish,57.97101402,,
RT17142,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RT17143,A297,Chaetodipterus faber,Atlantic spadefish,36.23188496,,
RT17149,A297,Chaetodipterus faber,Atlantic spadefish,43.47826195,,
RT17151,A297,Chaetodipterus faber,Atlantic spadefish,57.64163208,,
RT17152,A297,Chaetodipterus faber,Atlantic spadefish,21.73913097,,
RT17153,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO17395,A297,Chaetodipterus faber,Atlantic spadefish,25.36231852,,
RO17397,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO17398,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO17405,A297,Chaetodipterus faber,Atlantic spadefish,7.246376991,,
RO17409,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RT17162,A297,Chaetodipterus faber,Atlantic spadefish,50.72463799,,
RO18412,A297,Chaetodipterus faber,Atlantic spadefish,3.623188496,,
RO18422,A297,Chaetodipterus faber,Atlantic spadefish,10.86956549,,
RT18164,A297,Chaetodipterus faber,Atlantic spadefish,14.49275398,,
RO08354,A298,Prognathodes aya,bank butterflyfish,3.623188496,,
RT10121,A298,Prognathodes aya,bank butterflyfish,14.49275398,,
RT00530,A320,Mugil cephalus,striped mullet,7.246376991,,
RT00542,A320,Mugil cephalus,striped mullet,35.45548725,,
RT00549,A320,Mugil cephalus,striped mullet,7.246376991,,
RT032174,A320,Mugil cephalus,striped mullet,7.246376991,,
RT032178,A320,Mugil cephalus,striped mullet,14.49275398,,
RT08073,A320,Mugil cephalus,striped mullet,7.246376991,,
RT12020,A320,Mugil cephalus,striped mullet,7.246376991,,
RT12037,A320,Mugil cephalus,striped mullet,36.231884,,
RT14066,A320,Mugil cephalus,striped mullet,7.246376991,,
RT14070,A320,Mugil cephalus,striped mullet,36.231884,,
RO00016,A321,Mugil curema,white mullet,3.623188496,,
RT022004,A321,Mugil curema,white mullet,7.246376991,,
RT06037,A321,Mugil curema,white mullet,14.49275398,,
RT10121,A321,Mugil curema,white mullet,14.49275398,,
RT10137,A321,Mugil curema,white mullet,7.246376991,,
RT12025,A321,Mugil curema,white mullet,28.98550701,,
RO036044,A322,Sphyraena barracuda,great barracuda,3.623188496,,
RT99022,A328,Astroscopus y-graecum,southern stargazer,7.246376991,,
RO026004,A328,Astroscopus y-graecum,southern stargazer,3.623188496,,
RT00530,A334,Hypsoblennius hentz,feather blenny,14.49275398,,
RT00544,A334,Hypsoblennius hentz,feather blenny,7.246376991,,
RT032050,A334,Hypsoblennius hentz,feather blenny,7.246376991,,
RT13061,A334,Hypsoblennius hentz,feather blenny,7.246376991,,
RT18164,A334,Hypsoblennius hentz,feather blenny,7.246376991,,
RO00006,A353,Trichiurus lepturus,Atlantic cutlassfish,3.623188496,,
RO06310,A353,Trichiurus lepturus,Atlantic cutlassfish,7.246376991,,
RO06317,A353,Trichiurus lepturus,Atlantic cutlassfish,3.623188496,,
RO08351,A353,Trichiurus lepturus,Atlantic cutlassfish,14.49275398,,
RO18411,A353,Trichiurus lepturus,Atlantic cutlassfish,3.623188496,,
RT18181,A353,Trichiurus lepturus,Atlantic cutlassfish,14.49275398,,
RO99323,A362,Scomberomorus maculatus,Spanish mackerel,7.104290962,,
RO99327,A362,Scomberomorus maculatus,Spanish mackerel,3.623188496,,
RO99316,A362,Scomberomorus maculatus,Spanish mackerel,3.623188496,,
RT99007,A362,Scomberomorus maculatus,Spanish mackerel,7.246376991,,
RT99030,A362,Scomberomorus maculatus,Spanish mackerel,7.246376991,,
RO046079,A362,Scomberomorus maculatus,Spanish mackerel,3.623188496,,
RT042075,A362,Scomberomorus maculatus,Spanish mackerel,7.246376991,,
RO07340,A362,Scomberomorus maculatus,Spanish mackerel,3.623188496,,
RO13345,A363,Scomberomorus regalis,painted mackerel,3.623188496,,
RO99323,A375,Peprilus paru,American harvestfish,3.623188496,,
RO99321,A375,Peprilus paru,American harvestfish,18.11594248,,
RT00521,A375,Peprilus paru,American harvestfish,7.246376991,,
RO01113,A375,Peprilus paru,American harvestfish,3.623188496,,
RO01122,A375,Peprilus paru,American harvestfish,10.86956501,,
RT01606,A375,Peprilus paru,American harvestfish,7.246376991,,
RO01115,A375,Peprilus paru,American harvestfish,3.623188496,,
RO01148,A375,Peprilus paru,American harvestfish,3.623188496,,
RO026028,A375,Peprilus paru,American harvestfish,3.623188496,,
RO036042,A375,Peprilus paru,American harvestfish,7.246376991,,
RO046077,A375,Peprilus paru,American harvestfish,21.73913097,,
RO046066,A375,Peprilus paru,American harvestfish,14.49275398,,
RO07328,A375,Peprilus paru,American harvestfish,3.623188496,,
RO07329,A375,Peprilus paru,American harvestfish,3.623188496,,
RO07341,A375,Peprilus paru,American harvestfish,6.836204529,,
RO08343,A375,Peprilus paru,American harvestfish,3.623188496,,
RO08346,A375,Peprilus paru,American harvestfish,7.246376991,,
RT08088,A375,Peprilus paru,American harvestfish,7.246376991,,
RO12327,A375,Peprilus paru,American harvestfish,3.623188496,,
RO14356,A375,Peprilus paru,American harvestfish,3.623188496,,
RT18191,A375,Peprilus paru,American harvestfish,7.246376991,,
RO036048,A376,Peprilus triacanthus,butterfish,3.623188496,,
RO046070,A376,Peprilus triacanthus,butterfish,3.623188496,,
RO06309,A376,Peprilus triacanthus,butterfish,7.246376991,,
RT06018,A392,Prionotus carolinus,northern searobin,7.246376991,,
RO036041,A393,Prionotus evolans,striped searobin,3.623188496,,
RO06312,A393,Prionotus evolans,striped searobin,3.623188496,,
RO07338,A393,Prionotus evolans,striped searobin,3.623188496,,
RO09373,A393,Prionotus evolans,striped searobin,3.623188496,,
