STATION_ID,DATE,MONTH,DAY,YEAR,STATION_TYPE,StationLat,StationLong,HUC_08,HUC_10,HUC_12,HUC_14,BIBI_CP,ERMQ,ERMQ_Metals_08,ERMQ_PAH_13,ERMQ_PCB_Total,ERMQ_Pest_02,Met_Total_08,PAH_Total_13,PCB_Total,DDT_Total,PBDE_Total_13,SiltClay,TOC_sediment,Entero_DHEC,FecalColiform_DHEC,NOx_DHEC,TKN_DHEC,TN_SCECAP,TP_DHEC,TP_SCECAP,TOC_Water_DHEC,Chl_a_DHEC
RO99325,7/20/1999,7,20,1999,OpenWater,32.31847,-80.80146,3050208,305020806,30502080606,3050208090100,4.5,0.006833331,0.020499991,0,0,0,31.19229889,0,0,0,,8.394562721,0.129999999,,,0.039999999,0.550000012,0.590000033,0,0,0,5.29
RO99326,9/1/1999,9,1,1999,OpenWater,33.27288,-79.21744,3040207,304020702,30402070208,3040207040030,2.5,0.015841922,0.047525764,0,0,0,86.69560242,0,0,0,,34.80769348,1.039999962,,8,0.090000004,0.289999992,0.379999995,0.059999999,0.059999999,5.800000191,6.47
RO99327,7/8/1999,7,8,1999,OpenWater,32.7109,-79.98936,3050202,305020202,30502020202,3050202070010,4,0.00769397,0.022612115,0.000289104,0,0,31.76650047,12.34000015,0,0,,6.575146198,0.305000007,,4,0.07,0.330000013,0.400000006,0.079999998,0.079999998,2.299999952,15.57
RO99328,8/17/1999,8,17,1999,OpenWater,32.51798,-80.36643,3050206,305020603,30502060308,3050205060070,4.5,0.010716588,0.031570077,0,0,0,56.18650055,0,0,0,,22.80239868,0.900000006,,0,0,0.620000005,0.620000005,0.100000001,0.100000001,2.400000095,11.36
RO99329,7/21/1999,7,21,1999,OpenWater,32.42656,-80.67079,3050208,305020805,30502080502,3050208100050,5,0.00839463,0.02518389,0,0,0,35.1108017,0,0,0,,4.972165108,0.145000003,,2,0.039999999,0.419999987,0.459999979,0.090000004,0.090000004,,5.84
RO99330,7/27/1999,7,27,1999,OpenWater,32.18265,-80.74171,3060110,306011003,30601100302,3050208110040,4,0.007804778,0.023414336,0,0,0,38.56489944,0,0,0,,11.37312412,0.244999997,,11,0,0.600000024,0.600000024,0.150000006,0.150000006,3.099999905,16.67
RT00501,8/2/2000,8,2,2000,TidalCreek,32.08962,-80.91504,3060109,306010903,30601090306,3050208140010,3.5,0.008837143,0.023879718,0.000516721,0.004411111,0.004962602,52.69000244,16.94000053,0.79400003,0.169,,10.32801342,0.355000004,,0,0.059999999,0.479999989,0.539999962,0.100000001,0.100000001,3.400000095,14.9
RT00502,7/26/2000,7,26,2000,TidalCreek,32.60658,-80.53689,3050207,305020707,30502070705,3050208010070,3.5,0.00228578,0.006617756,0,0.001916667,0,21.51599884,0,0.344999999,0,,2.007048845,0.059999999,,23,0.059999999,0.550000012,0.610000014,0.200000003,0.200000003,7,6.53
RT00503,7/25/2000,7,25,2000,TidalCreek,32.5996,-80.20279,3050206,305020604,30502060404,3050205070040,5,0.013992397,0.038749158,0.000907221,0.004605555,0.004712421,,34.06999969,0.828999996,0.207399994,,17.84234047,0.939999998,,22,0.039999999,0.460000008,0.5,0.059999999,0.059999999,3.099999905,8.96
RT00504,6/27/2000,6,27,2000,TidalCreek,32.41529,-80.59778,3050207,305020711,30502071103,3050208100010,5,0.004831951,0.014365298,0,0.001044444,0,22.52999878,0,0.187999994,0,,14.70582962,0.420000002,,17,,,1.865869284,,0.09946005,5.300000191,7.04
RT00505,7/18/2000,7,18,2000,TidalCreek,33.03596,-79.39523,3050209,305020901,30502090101,3050202060010,4.5,0.015346587,0.04603976,0,0,0,72.56639862,0,0,0,,32.87068558,1.5,,0,0,0.529999971,0.529999971,0.059999999,0.059999999,2.799999952,14
RT00517,6/20/2000,6,20,2000,TidalCreek,32.30152,-80.58416,3050210,305021001,30502100102,3050208100060,4,0.005307224,0.015832087,0,0.000716667,0,46.25299835,0,0.128999993,0,,3.054830313,0.059999999,,2,0,0.610000014,0.610000014,0.039999999,0.039999999,3.799999952,6.44
RT00518,7/25/2000,7,25,2000,TidalCreek,32.6068,-80.27374,3050206,305020604,30502060405,3050205070030,2.5,0.027926514,0.082293034,0.00063785,0.0036,0,164.0800018,16.36000061,0.648000002,0,,78.74422455,5.375,,80,0.07,0.899999976,0.969999969,0.109999999,0.109999999,2.900000095,26.7
RT00519,7/5/2000,7,5,2000,TidalCreek,32.5506,-80.83434,3050208,305020806,30502080601,3050208090040,3,0.012631776,0.034025364,0.000899833,0.000938889,0.009161485,52.04899979,34.70999908,0.169,0.363200009,,34.38629532,1.504999995,,2,0.029999999,0.769999981,0.799999952,0.100000001,0.100000001,4.900000095,7.26
RT00520,7/19/2000,7,19,2000,TidalCreek,32.8143,-79.75468,3050209,305020902,30502090203,3050202060040,4.5,0.011343506,0.033811025,6.45604E-05,0.000916667,0,64.17009735,2.349999905,0.165000007,0,,15.05522442,0.439999998,,0,0,0.349999994,0.349999994,0.079999998,0.079999998,2.700000048,9.28
RT00521,7/18/2000,7,18,2000,TidalCreek,33.03783,-79.49191,3050209,305020902,30502090202,3050202060010,4.5,0.035464313,0.105981298,0,0.00085,0.001221563,164.6728058,0,0.152999997,0.0416,,87.91282654,3.735000014,,2,0,0.469999999,0.469999999,0.059999999,0.059999999,2.400000095,14.1
RT00523,7/26/2000,7,26,2000,TidalCreek,32.50421,-80.30581,3050206,305020603,30502060308,3050205060070,3,0.019936685,0.058761444,0,0.008388889,0,115.2300034,0,1.50999999,0,,70.53473663,2.350000024,,900,0.039999999,0.75999999,0.800000012,0.140000001,0.140000001,4.699999809,16.4
RT00525,7/19/2000,7,19,2000,TidalCreek,32.90371,-79.62633,3050209,305020902,30502090202,3050202060030,3.5,0.008737943,0.026213828,0,0,0,62.20999908,0,0,0,,10.17743778,0.49499999,,0,0,0.589999974,0.589999974,0.07,0.07,3.400000095,9.28
RT00526,7/12/2000,7,12,2000,TidalCreek,32.8926,-80.10793,3050201,305020106,30502010604,3050202040010,1.5,0.049045444,0.093790248,0.019383976,0.024761111,0.075007953,182.0099945,449.8500061,4.456999779,3.842400074,,63.82548141,3.955000043,,170,0.039999999,0.899999976,0.939999998,0.409999996,0.409999996,11.89999962,4.8
RT00528,6/28/2000,6,28,2000,TidalCreek,32.58842,-80.4494,3050207,305020710,30502071003,3050208040020,3.5,0.016760664,0.046249948,0.000627625,0.00225,0.010923596,78.01135254,29.40000153,0.405000001,0.372000009,,50.89743042,2.420000076,,50,0,1.110000014,1.110000014,0.200000003,0.200000003,8.800000191,38.8
RT00530,7/19/2000,7,19,2000,TidalCreek,32.87613,-79.69637,3050209,305020902,30502090203,3050202060030,4,0.013375339,0.040014908,0,0.000888889,0,60.64719772,0,0.159999996,0,,25.6329174,1.045000017,,0,0,0.360000014,0.360000014,0.079999998,0.079999998,2.299999952,8.95
RT00531,7/11/2000,7,11,2000,TidalCreek,32.89936,-79.90107,3050201,305020104,30502010402,3050201080020,3,0.004030662,0.011590336,0.000194605,0.001483333,0,11.07800007,8.960000038,0.26700002,0,,6.018145561,0.195,,23,0.029999999,0.629999995,0.659999967,0.059999999,0.059999999,5,8.17
RT00541,8/1/2000,8,1,2000,TidalCreek,32.15812,-80.84277,3060110,306011003,30601100303,3050208110050,4,0.017105823,0.050539691,0,0.006222222,0,111.4205017,0,1.120000005,0,,45.67919159,1.159999967,,0,0.029999999,0.389999986,0.419999987,0.059999999,0.059999999,0,8.93
RT00542,7/12/2000,7,12,2000,TidalCreek,32.64646,-80.05758,3050202,305020202,30502020203,3050202070040,4,0.005569613,0.016272508,9.14201E-05,0,0.001151089,18.98999977,3.089999914,0,0.0392,,8.819871902,0.209999993,,110,0.039999999,0.790000021,0.830000043,0.109999999,0.109999999,6.099999905,16.5
RT00543,6/27/2000,6,27,2000,TidalCreek,32.47165,-80.5082,3050207,305020711,30502071104,3050208100020,3.5,0.004890888,0.014579607,0,0.000744444,0,25.73999977,0,0.134000003,0,,19.2990799,0.629999995,,90,,,2.209684372,,0.103316903,6.400000095,9.55
RT00544,7/12/2000,7,12,2000,TidalCreek,32.64661,-79.98795,3050202,305020202,30502020204,3050202070030,4,0.00278325,0.008125935,0,0.000372222,0.000770917,11.64999962,0,0.067000002,0.024150001,,5.59552002,0.105,,2,0.050000001,0.5,0.550000012,0.079999998,0.079999998,3.5,10.5
RT00545,8/16/2000,8,16,2000,TidalCreek,33.84368,-78.60655,3040208,304020803,30402080304,3040207020160,3.5,0.000271075,0.000276376,0,0.001358333,0.001596101,0.481999993,0,0.244500011,0.050000001,,1.464536786,0.02,,0,0,0.180000007,0.180000007,0.059999999,0.059999999,0,2.91
RT00546,8/1/2000,8,1,2000,TidalCreek,32.18082,-80.82148,3060110,306011003,30601100304,3050208110050,4.5,0.004300951,0.012341741,0,0.004488889,0,38.79500198,0,0.807999969,0,,6.818970203,0.280000001,,0,0,0.579999983,0.579999983,0.100000001,0.100000001,3.5,10.5
RT00547,7/25/2000,7,25,2000,TidalCreek,32.58328,-80.18727,3050206,305020604,30502060405,3050205070040,4.5,0.012118264,0.034724254,0,0.006055555,0.003494376,70.87000275,0,1.089999914,0.119000003,,27.61254501,1.040000021,,14,0.039999999,0.620000005,0.660000026,0.07,0.07,3.900000095,17
RT00548,6/27/2000,6,27,2000,TidalCreek,32.43314,-80.60137,3050207,305020711,30502071103,3050208100010,3,0.027126726,0.07843022,0.000160651,0.001222222,0.010144493,146.9694061,5.429999828,0.219999999,0.607499957,,70.54376221,1.995000005,,7,,,2.032912016,,0.114478394,5.699999809,23.3
RT00549,7/11/2000,7,11,2000,TidalCreek,32.86501,-79.92186,3050201,305020107,30502010707,3050201050020,3,0.054815579,0.110419333,0.021994703,0.03850222,0.053892948,230.1600037,547.8900146,6.930399895,2.749300003,,74.29163361,3.264999986,,50,0,0.779999971,0.779999971,0.07,0.07,5.400000095,21.7
RT00550,8/16/2000,8,16,2000,TidalCreek,33.56575,-79.02095,3040208,304020803,30402080308,3040207020200,3.5,0.003073908,0.005428084,0.002221916,0,0.000732104,8.274999619,66.98999786,0,0.067500003,,12.81093884,0.379999995,,20,0,0.379999995,0.379999995,0.050000001,0.050000001,0,8.94
RT00554,8/2/2000,8,2,2000,TidalCreek,32.15584,-80.95174,3060110,306011002,30601100202,3050208130030,3,0.007833816,0.022000609,0.000119822,0.001111111,0.004668956,51.16820145,4.050000191,0.200000003,0.158999994,,34.25894165,1.450000048,,22,0.07,0.600000024,0.670000017,0.090000004,0.090000004,7.800000191,4.77
RT00556,8/2/2000,8,2,2000,TidalCreek,32.31152,-80.91724,3050208,305020806,30502080606,3050208090100,4,0.005907274,0.017721822,0,0,0,33.61079788,0,0,0,,17.50050735,0.689999998,,0,0,0.419999987,0.419999987,0.050000001,0.050000001,4.199999809,14.9
RT00557,7/5/2000,7,5,2000,TidalCreek,32.50571,-80.75797,3050208,305020806,30502080603,3050208090060,3.5,0.008653106,0.023810059,0.001061052,0,0.001700205,41.09384918,41.11000061,0,0.0579,,32.90723419,1.11500001,,30,0.039999999,0.699999988,0.74000001,0.159999996,0.159999996,4.199999809,8.01
RT00558,7/18/2000,7,18,2000,TidalCreek,33.04655,-79.53497,3050209,305020902,30502090202,3050202060010,4.5,0.030667743,0.089449823,0.000754246,0.000755556,0.004933237,141.6648102,26.02999878,0.136000007,0.167999998,,72.86095428,2.710000038,,0,0,0.49000001,0.49000001,,0.069627874,2.5,17
RT01602,7/10/2001,7,10,2001,TidalCreek,32.2166,-80.91584,3060110,306011003,30601100301,3050208110030,4,0.00165066,0.00495198,0,0,0,10.68299961,0,0,0,,5.245846272,0.199999996,,22,,,1.50750339,0.072999999,0.072999999,4.300000191,16.8
RT01603,8/21/2001,8,21,2001,TidalCreek,32.59202,-80.53874,3050207,305020707,30502070705,3050208010070,2,0.002891224,0.008572283,0,0.000811111,0,19.44000053,0,0.145999998,0,,4.817532539,0.09,,70,0.094999999,1.299999952,1.394999981,0.25,0.25,12,8.09
RT01604,8/14/2001,8,14,2001,TidalCreek,32.43414,-80.86175,3050208,305020806,30502080604,3050208090080,4.5,0.010232466,0.030599482,0,0.000783333,0,31.98600006,0,0.141000003,0,,5.837859154,0.25,,23,,0.330000013,0.616253674,0.097000003,0.097000003,5.699999809,16.8
RT01606,7/24/2001,7,24,2001,TidalCreek,33.03987,-79.37805,3050209,305020901,30502090101,3050202060010,4,0.032797437,0.097452685,0.00039789,0.002344444,0,153.2308044,9.649999619,0.421999991,0,,47.02336121,3.950000048,,2,,0.239999995,0.443071097,,0.022527525,2.400000095,12.6
RT01619,8/1/2001,8,1,2001,TidalCreek,32.31344,-80.57936,3050210,305021001,30502100102,3050208100060,5,0.007967305,0.023731779,0,0.001361111,0,41.18589783,0,0.245000005,0,,17.56394768,0.689999998,,0,,0.49000001,0.565436542,0.109999999,0.109999999,4.900000095,11.4
RT01624,8/1/2001,8,1,2001,TidalCreek,32.3173,-80.51946,3050210,305021001,30502100102,3050208100060,5,0.003973339,0.011755434,0,0.001316667,0,19.1558609,0,0.237000003,0,,5.811187267,0.274999991,,0,,,1.308992386,0.074000001,0.074000001,4.400000095,9.41
RT01625,8/14/2001,8,14,2001,TidalCreek,32.51317,-80.39134,3050206,305020603,30502060308,3050208040020,4,0.012338276,0.036892608,0,0.000977778,0,61.16289902,0,0.175999999,0,,27.18177032,0.98999998,,0,0.028000001,0.479999989,0.508000016,0.068999998,0.068999998,5.699999809,20.8
RT01628,6/26/2001,6,26,2001,TidalCreek,32.88975,-80.0981,3050201,305020106,30502010604,3050202040010,2,0.039658166,0.100824803,0.006908276,0.009072223,0,89.84579468,184.1100006,1.633000016,0,,9.080982208,0.450000003,,500,0.209999993,0.589999974,0.799999952,0.360000014,0.360000014,9.699999809,4.86
RT01633,6/27/2001,6,27,2001,TidalCreek,32.89796,-79.93513,3050201,305020107,30502010707,3050201050020,3.5,0.033526164,0.05663304,0.024500243,0.03443611,0.000992408,107.1743011,461.6399841,6.198500156,0.137250006,,19.67300415,0.995000035,,50,0.079000004,0.419999987,0.498999983,0.059999999,0.059999999,4.300000191,9.44
RT01642,8/8/2001,8,8,2001,TidalCreek,32.62105,-80.00113,3050202,305020202,30502020205,3050202070040,2.5,0.009605157,0.028702624,0,0.000902778,0,48.02249908,0,0.162499994,0,,15.44370747,0.474999994,,7,,0.140000001,0.391421527,,0.023228772,3.400000095,8.21
RT01643,8/21/2001,8,21,2001,TidalCreek,32.52092,-80.5778,3050207,305020711,30502071101,3050208010060,4,0.010100779,0.029271787,0,0.000944444,0,42.25259781,0,0.170000002,0,,13.5775795,0.454999998,,2,0.088,1,1.088000059,0.230000004,0.230000004,7.900000095,9.39
RT01644,6/26/2001,6,26,2001,TidalCreek,32.7157,-79.93916,3050201,305020107,30502010707,3050202070030,3,0.027579788,0.083908387,0.000857313,0.001034444,0,163.871994,31.86000061,0.186200008,0,,38.23128128,1.145000041,,4,,,0.836790919,,0.040321641,2.900000095,8.56
RT01645,7/18/2001,7,18,2001,TidalCreek,33.34942,-79.17596,3040208,304020804,30402080402,3040207040020,3.5,0.003510523,0.011233673,0,0,0,20.70999908,0,0,0,,4.115628242,0.085000001,,3,,0,0.429435283,,0.018495362,4,9.09
RT01646,7/10/2001,7,10,2001,TidalCreek,32.1621,-80.86715,3060110,306011003,30601100303,3050208110050,3.5,0.02922166,0.087625049,0,0.000319444,0,187.4165955,0,0.057500001,0,,44.87290192,1.330000043,,2,0.022,,0.893211126,,0.057502165,3.099999905,11.3
RT01647,8/8/2001,8,8,2001,TidalCreek,32.63268,-80.08536,3050202,305020202,30502020203,3050202070040,4,0.010423223,0.030408289,0.000414694,0.0015,0,56.28079987,17.92000008,0.270000011,0,,24.39383316,0.669999987,,4,0.030999999,0.5,0.531000018,0.059999999,0.059999999,4.599999905,14.6
RT01648,8/22/2001,8,22,2001,TidalCreek,32.48918,-80.5288,3050207,305020711,30502071103,3050208100020,2.5,0.035411764,0.107553832,0,0.002172222,0,202.0576019,0,0.391000003,0,,95.89367676,3.849999905,,0,0.074000001,0.50999999,0.583999991,0.159999996,0.159999996,7.400000095,7.73
RT01649,8/8/2001,8,8,2001,TidalCreek,32.66012,-79.97645,3050202,305020202,30502020204,3050202070030,3.5,0.006580132,0.01960359,0,0.001094444,0,36.92736053,0,0.196999997,0,,15.48334217,0.370000005,,7,,0.140000001,0.406074733,,0.035120733,3,5.72
RT01650,7/2/2001,7,2,2001,TidalCreek,33.85712,-78.57478,3040208,304020803,30402080303,3040207020160,3.5,0.007246346,0.021653622,0,0.000683333,0,50.55820084,0,0.123000003,0,,2.456997871,0.095000003,,11,0.071000002,,0.475945026,0.061000001,0.061000001,5.400000095,7.74
RT01652,8/7/2001,8,7,2001,TidalCreek,32.56488,-80.22507,3050206,305020604,30502060405,3050205070030,3.5,0.013777411,0.040715039,0.000303957,0.000986111,0,77.49900055,13.72499943,0.177499995,0,,28.1865139,1.034999967,,11,0.037999999,,0.524145961,,0.030591853,2.599999905,8.18
RT01653,7/31/2001,7,31,2001,TidalCreek,32.41968,-80.57188,3050207,305020711,30502071103,3050208100020,3.5,0.01311808,0.037984978,0.000248551,0.001005556,0,77.11220551,11.09500027,0.180999994,0,,26.65682793,0.819999993,,4,0.026000001,,0.537676096,0.089000002,0.089000002,7,19.8
RT01654,7/24/2001,7,24,2001,TidalCreek,33.19171,-79.32968,3050112,305011204,30501120403,3050112060030,1.5,0.046232164,0.136095122,0.000808968,0.010294445,0,243.1585999,35.33000183,1.853000045,0,,98.75481415,5.194999933,,50,0.026000001,0.569999993,0.596000016,0.032000002,0.032000002,5.099999905,9.28
RT01655,7/18/2001,7,18,2001,TidalCreek,33.53176,-79.05311,3040208,304020803,30402080308,3040207020200,3.5,0.005222488,0.0144941,0.00072207,0,0,28.48620987,26.36000061,0,0,,11.33544254,0.319999993,,4,,,0.9349069,,0.022498306,2.299999952,3.16
RT01664,8/2/2001,8,2,2001,TidalCreek,32.3247,-80.48732,3050210,305021001,30502100102,3050208100060,2.5,0.009447665,0.028170217,0,0.001382222,0,54.41209793,0,0.248799995,0,,18.56994057,0.344999999,,4,0.032000002,0.239999995,0.271999985,0.064999998,0.064999998,4.199999809,8.55
RT01665,8/7/2001,8,7,2001,TidalCreek,32.64526,-80.33919,3050206,305020604,30502060405,3050205070030,2.5,0.030942023,0.090870589,0.000888414,0.004094444,0,168.9709015,38.29000092,0.736999989,0,,98.81674194,5.684999943,,50,0.086000003,0.319999993,0.405999988,0.078000002,0.078000002,6.800000191,15.7
RT01668,7/25/2001,7,25,2001,TidalCreek,32.96054,-79.61518,3050209,305020902,30502090202,3050202060020,3.5,0.033260852,0.099511027,0,0.002172222,0,177.6522064,0,0.391000003,0,,79.38089752,2.74000001,,,,,1.326202154,,0.039795708,3.099999905,13.8
RT022002,8/21/2002,8,21,2002,TidalCreek,32.30647,-80.5479,3050210,305021001,30502100102,3050208100060,3,0.007931286,0.023793859,0,0,0,40.16189957,0,0,0,,22.90000343,0.534999996,,0,0,0.449999988,0.449999988,0.054000001,0.054000001,4,6.74
RT022004,8/14/2002,8,14,2002,TidalCreek,32.90035,-79.6348,3050209,305020902,30502090202,3050202060030,4,0.034986772,0.104235008,0,0,0.002901213,182.9766083,0,0,0.098800004,,55.58193588,2.5,,2,0,0.860000014,0.860000014,0.052000001,0.052000001,3.400000095,10.4
RT022005,6/25/2002,6,25,2002,TidalCreek,32.63734,-80.3621,3050206,305020604,30502060405,3050205070030,3,0.037978522,0.10556566,0.001598194,0,0.011893068,207.7860565,60.66999817,0,0.557000041,,94.7379837,5.36500001,,140,,,1.647548079,,0.134609997,,13.9
RT022006,7/31/2002,7,31,2002,TidalCreek,32.77504,-79.82408,3050209,305020902,30502090204,3050202060040,4.5,0.006958984,0.02095817,0.000335193,0,0,32.97837067,15.26000023,0,0,,11.34987259,0.314999998,,21,0,0.140000001,0.140000001,0.041000001,0.041000001,3.900000095,7.88
RT022007,7/10/2002,7,10,2002,TidalCreek,32.4872,-80.8039,3050208,305020806,30502080603,3050208090060,2.5,0.037321907,0.101902544,0.004268653,0.002195,0.011408934,184.6636963,119.5,0.395099998,0.567000031,,86.01091766,3.940000057,,2,0.037999999,0.49000001,0.527999997,0.063000001,0.063000001,4.300000191,7.6
RT022008,7/30/2002,7,30,2002,TidalCreek,32.70097,-79.91453,3050201,305020107,30502010707,3050202070030,5,0.006229784,0.017924493,6.13876E-05,0,0.002660424,29.55669022,4.070000172,0,0.090599999,,8.030617714,0.255000003,,7,0,0.170000002,0.170000002,0.052000001,0.052000001,3.599999905,9.07
RT022009,7/10/2002,7,10,2002,TidalCreek,32.50321,-80.8458,3050208,305020806,30502080605,3050208090070,2.5,0.011428792,0.032902446,0,0,0,58.84550095,0,0,0,,27.0885849,1.305000007,,2,0.034000002,0.519999981,0.55399996,0.083999999,0.083999999,5.599999905,12.4
RT022013,7/9/2002,7,9,2002,TidalCreek,32.46236,-80.66489,3050208,305020805,30502080502,3050208100030,3.5,0.001139698,0.003419093,0,0,0,3.274569988,0,0,0,,6.301952839,0.109999999,,8,0.027000001,0.649999976,0.676999986,0.057999998,0.057999998,4.900000095,11.1
RT022015,6/19/2002,6,19,2002,TidalCreek,32.51859,-80.58552,3050207,305020711,30502071102,3050208100010,3,0.007984946,0.022534192,0,0,0,41.54722977,0,0,0,,18.371315,0.385000005,,22,0,0.360000014,0.360000014,0.066,0.066,7.300000191,7.71
RT022016,7/17/2002,7,17,2002,TidalCreek,33.04177,-79.39329,3050209,305020901,30502090101,3050202060010,3,0.024689537,0.074068606,0,0,0,144.4987946,0,0,0,,56.04841995,2.235000014,,0,0,0.449999988,0.449999988,0.052999999,0.052999999,4.800000191,16.2
RT022017,6/19/2002,6,19,2002,TidalCreek,32.63446,-80.58727,3050207,305020707,30502070705,3050208010070,2.5,0.001718318,0.00492742,0,0,0.002143609,4.284450054,0,0,0.072999999,,9.891838074,0.320000008,,80,0,0.689999998,0.689999998,0.119999997,0.119999997,15,2.89
RT022019,6/26/2002,6,26,2002,TidalCreek,32.50454,-80.37736,3050206,305020603,30502060308,3050208040020,5,0.011366256,0.033980016,0,0.00095,0,59.73350143,0,0.171000004,0,,22.80829239,1.50999999,,0,,,0.840121865,,0.028429678,,5.88
RT022021,6/25/2002,6,25,2002,TidalCreek,32.61791,-80.33235,3050206,305020604,30502060405,3050205070030,3,0.020114541,0.049959477,0.00086104,0.000367778,0.039583836,88.0196991,34.04999924,0.066200003,1.429999948,,34.61943054,2.194999933,,300,,,1.541338563,,0.047480192,,6.17
RT022022,8/6/2002,8,6,2002,TidalCreek,32.18158,-80.75424,3060110,306011003,30601100302,3050208110040,3.5,0.004305017,0.012915051,0,0,0,20.22779083,0,0,0,,6.575710773,0.325000003,,50,0,0.439999998,0.439999998,0.097999997,0.097999997,5.599999905,17.7
RT022027,6/18/2002,6,18,2002,TidalCreek,32.44443,-80.59708,3050207,305020711,30502071103,3050208100020,4.5,0.014401212,0.04436557,0,0,0,75.08409882,0,0,0,,26.92771339,0.855000019,,11,0.109999999,0.870000005,0.980000019,0.089000002,0.089000002,6.300000191,17.7
RT022028,8/13/2002,8,13,2002,TidalCreek,32.90585,-79.92989,3050201,305020107,30502010705,3050201050010,2,0.027025435,0.079126365,0.001199965,0,0,159.1674957,48.52999878,0,0,,49.73120117,3.129999995,,13,0.039999999,0.469999999,0.50999999,0.028999999,0.028999999,4.400000095,8.64
RT022030,8/14/2002,8,14,2002,TidalCreek,32.94194,-79.78838,3050201,305020104,30502010401,3050201080030,2,0.007085346,0.021256039,0,0,0,48.57751083,0,0,0,,8.117474556,0.175000004,,9,0,0.389999986,0.389999986,0.028000001,0.028000001,7.599999905,8.85
RT022152,8/6/2002,8,6,2002,TidalCreek,32.12601,-81.00413,3060109,306010903,30601090306,3050208140010,2.5,0.043398641,0.093491867,0.013108328,0.005377222,0.058691651,182.6960449,290.3500061,0.967900038,2.559999943,,84.99707794,4.279999971,,7,0.066,0.550000012,0.615999997,0.056000002,0.056000002,9.600000381,4.31
RT022153,7/23/2002,7,23,2002,TidalCreek,32.30561,-80.9284,3050208,305020806,30502080606,3050208090100,1.5,0.022860935,0.063592292,0.001342968,0,0,123.7582016,43.26000214,0,0,,59.10590363,1.654999971,,50,0,0.600000024,0.600000024,0.059,0.059,5.400000095,9.87
RT022154,7/30/2002,7,30,2002,TidalCreek,32.78738,-80.0808,3050202,305020202,30502020202,3050202050070,2.5,0.009752223,0.02326471,0.002451097,0,0.008035711,35.83259964,92.45000458,0,0.327699989,,13.68044853,0.730000019,,2,0.023,0.680000007,0.703000009,0.081,0.081,7.599999905,14
RT022155,7/30/2002,7,30,2002,TidalCreek,32.62523,-80.02534,3050202,305020202,30502020205,3050202070040,3.5,0.010918024,0.032396935,0.000219776,0,0,70.44904327,9.725000381,0,0,,9.678837776,0.514999986,,4,0,0.439999998,0.439999998,0.109999999,0.109999999,6.300000191,15.2
RT022156,8/21/2002,8,21,2002,TidalCreek,32.3061,-80.55713,3050210,305021001,30502100102,3050208100060,4,0.005823576,0.017470729,0,0,0,23.31985092,0,0,0,,16.43720627,0.650000006,,2,0,0.360000014,0.360000014,0.041999999,0.041999999,3.299999952,6.22
RT022157,6/18/2002,6,18,2002,TidalCreek,32.42277,-80.60264,3050207,305020711,30502071103,3050208100010,5,0.005377939,0.016133819,0,0,0,20.37909126,0,0,0,,13.78405666,0.375,,4,0.023,0.170000002,0.193000004,0.061999999,0.061999999,5.400000095,11.3
RT022160,8/7/2002,8,7,2002,TidalCreek,32.2616,-80.79589,3060110,306011003,30601100304,3050208110020,3.5,0.004435336,0.013306009,0,0,0,14.41530037,0,0,0,,7.556285381,0.350000009,,0,0,0.189999998,0.189999998,0.048,0.048,6.900000095,5.52
RT022162,8/13/2002,8,13,2002,TidalCreek,32.85979,-79.85099,3050201,305020104,30502010402,3050201080020,2.5,0.009914706,0.029184528,0.000344364,0,0,48.94379807,15.44000053,0,0,,12.15860844,0.474999994,,0,0,0.219999999,0.219999999,0.029999999,0.029999999,5.5,13.1
RT022164,8/14/2002,8,14,2002,TidalCreek,32.90837,-79.64002,3050209,305020902,30502090202,3050202060030,4.5,0.019976115,0.062195867,0,0,0,105.8020477,0,0,0,,16.60107422,1.224999964,,2,0,0.230000004,0.230000004,0.046999998,0.046999998,2.599999905,7.61
RT022165,7/10/2002,7,10,2002,TidalCreek,32.52839,-80.79371,3050208,305020806,30502080603,3050208090060,2.5,0.020302275,0.055274233,0.001382188,0.000403889,0.009052141,101.1831512,45.56000137,0.072700001,0.417999983,,50.20352173,2.235000014,,13,0.035999998,0.639999986,0.675999999,0.098999999,0.098999999,6,12
RT022167,6/19/2002,6,19,2002,TidalCreek,32.57779,-80.51369,3050207,305020707,30502070706,3050208010070,4,0.023043219,0.069002576,0,0.001016667,0,129.0102997,0,0.182999998,0,,82.3465271,3.149999976,,7,0.028000001,0.49000001,0.518000007,0.061000001,0.061000001,7.800000191,6.78
RT022170,7/30/2002,7,30,2002,TidalCreek,32.66034,-79.96557,3050202,305020202,30502020204,3050202070030,4.5,0.020085918,0.059716884,0.000332844,0,0,158.2798462,14.81999969,0,0,,8.886921883,0.460000008,,2,0,0.129999995,0.129999995,0.041000001,0.041000001,2.900000095,6.47
RT022171,6/25/2002,6,25,2002,TidalCreek,32.57739,-80.22091,3050206,305020604,30502060405,3050205070030,5,0.003339623,0.010265196,0,0,0,14.53979015,0,0,0,,6.044518948,0.230000004,,4,,,1.434398532,,0.043871701,,8.93
RT032031,7/8/2003,7,8,2003,TidalCreek,32.6171,-80.67776,3050207,305020711,30502071101,3050208010050,2,0.030886129,0.08880201,0.001438969,0.012144445,0,184.9371033,37.90000153,2.186000109,0,0,91.88228607,4.214999914,,50,0.028000001,1.100000024,1.128000021,0.093000002,0.093000002,22,2.32
